Kombinace příznaků,Délka úseku,Accuracy,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
"(0, 1, 0, 1, 1)",14,0.5333333333333333,0.30985915492957744,0.6201550387596899,1.0,0.6433380645630892,1.0,0.44943820224719105,1.0,0.18333333333333332,1.0,1.0
"(0, 1, 1, 0, 0)",14,0.8685714285714285,0.8785847340019968,0.8400085061137693,1.0,0.9061977467052553,0.9297138707589447,0.7844639880243596,1.0,0.8333333333333334,0.905,1.0
"(0, 1, 1, 0, 1)",14,0.8733333333333334,0.8830158923917267,0.8458517300308037,1.0,0.9096225408075101,0.9350315526633798,0.7885089281041285,1.0,0.8366666666666667,0.9125,1.0
"(0, 1, 1, 1, 0)",14,0.8428571428571429,0.8478885241222087,0.8196614122100538,1.0,0.8891833121107542,0.9487425209590994,0.7283451782437675,1.0,0.7666666666666666,0.9375,1.0
"(0, 1, 1, 1, 1)",14,0.5323809523809524,0.30746179202876833,0.6196761545598755,1.0,0.642379315529548,1.0,0.448936036658088,1.0,0.18166666666666664,1.0,1.0
"(1, 0, 0, 0, 0)",14,0.8942857142857144,0.9049639693891631,0.8665227501421315,1.0,0.9238289065104315,0.9298121981030526,0.8358601497545907,1.0,0.8816666666666666,0.9,1.0
"(1, 0, 0, 0, 1)",14,0.8933333333333333,0.9027891334241257,0.8678333305040876,1.0,0.9235408213094045,0.9423731142491029,0.8216754260232522,1.0,0.8666666666666666,0.9199999999999999,1.0
"(1, 0, 0, 1, 0)",14,0.8371428571428572,0.8426688560823479,0.8126271739655385,1.0,0.8850986766826289,0.940934498520616,0.7233752963153864,1.0,0.7633333333333333,0.9275,1.0
"(1, 0, 0, 1, 1)",14,0.5333333333333333,0.30985915492957744,0.6201550387596899,1.0,0.6433380645630892,1.0,0.44943820224719105,1.0,0.18333333333333332,1.0,1.0
"(1, 0, 1, 0, 0)",14,0.8771428571428572,0.8858105982129375,0.8517021513456348,1.0,0.9125042498528575,0.9436144113259886,0.7895754073912373,1.0,0.835,0.925,1.0
"(1, 0, 1, 0, 1)",14,0.7447619047619047,0.662166456028067,0.7637754755130537,1.0,0.8086473105137069,0.9648185966770038,0.6633166039337978,1.0,0.585,0.9525,1.0
"(1, 0, 1, 1, 0)",14,0.8400000000000001,0.8455403663962201,0.815770139760137,1.0,0.8871035020521191,0.942964474686724,0.7268017630433217,1.0,0.7666666666666667,0.93,1.0
"(1, 0, 1, 1, 1)",14,0.5333333333333333,0.30985915492957744,0.6201550387596899,1.0,0.6433380645630892,1.0,0.44943820224719105,1.0,0.18333333333333332,1.0,1.0
"(1, 1, 0, 0, 0)",14,0.8400000000000001,0.8484989333845607,0.8112833775065471,1.0,0.8865941036303694,0.9239827788966156,0.7374215245538775,1.0,0.785,0.9025000000000001,1.0
"(1, 1, 0, 0, 1)",14,0.8295238095238094,0.8339997535968784,0.8056950643016855,1.0,0.8798982726328546,0.939689559844051,0.7124276143144068,1.0,0.75,0.9275,1.0
"(1, 1, 0, 1, 0)",14,0.8352380952380953,0.8411466750489879,0.8099570322150967,1.0,0.8837012357546948,0.9372648771800908,0.7222648115850114,1.0,0.7633333333333333,0.9225,1.0
"(1, 1, 0, 1, 1)",14,0.5333333333333333,0.30985915492957744,0.6201550387596899,1.0,0.6433380645630892,1.0,0.44943820224719105,1.0,0.18333333333333332,1.0,1.0
"(1, 1, 1, 0, 0)",14,0.8685714285714285,0.87790020055334,0.841217952098496,1.0,0.906372717550612,0.9343404270670866,0.7808095382061546,1.0,0.8283333333333334,0.9125,1.0
"(1, 1, 1, 0, 1)",14,0.8028571428571428,0.7664390508112706,0.797114264876338,1.0,0.8545177718958694,0.9427943558978811,0.7200091105468479,1.0,0.7066666666666667,0.9225,1.0
"(1, 1, 1, 1, 0)",14,0.8371428571428572,0.8429447737098101,0.8122241095191916,1.0,0.8850562944096672,0.9391499466350253,0.7243040371488402,1.0,0.7649999999999999,0.925,1.0
"(1, 1, 1, 1, 1)",14,0.5323809523809524,0.30746179202876833,0.6196761545598755,1.0,0.642379315529548,1.0,0.448936036658088,1.0,0.18166666666666664,1.0,1.0
"(0, 0, 0, 0, 1)",15,0.8914285714285715,0.900877720591178,0.865803835524124,1.0,0.9222271853717674,0.9421193470517046,0.8179848614383717,1.0,0.8633333333333333,0.9199999999999999,1.0
"(0, 0, 0, 1, 0)",15,0.8304761904761906,0.8345642435849407,0.8072896951228561,1.0,0.8806179795692657,0.9437007024925567,0.7119453516369404,1.0,0.7483333333333333,0.9324999999999999,1.0
"(0, 0, 0, 1, 1)",15,0.5428571428571428,0.3333333333333333,0.625,1.0,0.6527777777777778,1.0,0.4545454545454545,1.0,0.2,1.0,1.0
"(0, 0, 1, 0, 0)",15,0.8800000000000001,0.8896405116841427,0.8531213047619006,1.0,0.9142539388153479,0.9355109255787445,0.801365688552683,1.0,0.8483333333333334,0.9125,1.0
"(0, 0, 1, 0, 1)",15,0.9076190476190475,0.9170948440738265,0.883082150518048,1.0,0.9333923315306247,0.9405332116514874,0.8536583240884983,1.0,0.8949999999999999,0.9149999999999998,1.0
"(0, 0, 1, 1, 0)",15,0.8342857142857143,0.8382723931904895,0.811645141916921,1.0,0.8833058450358034,0.9478153473129802,0.7157678820495891,1.0,0.7516666666666667,0.9375,1.0
"(0, 0, 1, 1, 1)",15,0.5428571428571428,0.3333333333333333,0.625,1.0,0.6527777777777778,1.0,0.4545454545454545,1.0,0.2,1.0,1.0
"(0, 1, 0, 0, 0)",15,0.8438095238095238,0.8526270972680097,0.8149494645341712,1.0,0.8891921872673937,0.9246002531633488,0.7435401243462963,1.0,0.7916666666666666,0.9025000000000001,1.0
"(0, 1, 0, 0, 1)",15,0.8304761904761904,0.8351243331897461,0.8065250282941404,1.0,0.8805497871612953,0.9398507631305341,0.7136893568431216,1.0,0.7516666666666667,0.9275,1.0
"(0, 1, 0, 1, 0)",15,0.8295238095238096,0.8331471157182209,0.8068855086799009,1.0,0.880010874799374,0.9452918853198259,0.7098137482925644,1.0,0.745,0.9350000000000002,1.0
"(0, 1, 0, 1, 1)",15,0.5428571428571428,0.3333333333333333,0.625,1.0,0.6527777777777778,1.0,0.4545454545454545,1.0,0.2,1.0,1.0
"(0, 1, 1, 0, 0)",15,0.8657142857142857,0.8756388090600791,0.8370637930771633,1.0,0.9042342007124141,0.92936113158725,0.7793206015425854,1.0,0.8283333333333334,0.905,1.0
"(0, 1, 1, 0, 1)",15,0.8733333333333334,0.8830416097989785,0.8458171170897909,1.0,0.9096195756295898,0.9350367701505068,0.7883974865180887,1.0,0.8366666666666667,0.9125,1.0
"(0, 1, 1, 1, 0)",15,0.8304761904761906,0.834530809744904,0.8073640975181153,1.0,0.8806316357543398,0.9434555015348733,0.7119805962829003,1.0,0.7483333333333333,0.9325000000000001,1.0
"(0, 1, 1, 1, 1)",15,0.5428571428571428,0.3333333333333333,0.625,1.0,0.6527777777777778,1.0,0.4545454545454545,1.0,0.2,1.0,1.0
"(1, 0, 0, 0, 0)",15,0.8942857142857144,0.9049639693891631,0.8665227501421315,1.0,0.9238289065104315,0.9298121981030526,0.8358601497545907,1.0,0.8816666666666666,0.9,1.0
"(1, 0, 0, 0, 1)",15,0.8933333333333333,0.9026152959621527,0.8681859605364121,1.0,0.9236004188328548,0.9438250198752373,0.820125038426353,1.0,0.865,0.9225,1.0
"(1, 0, 0, 1, 0)",15,0.8247619047619048,0.8296572919672357,0.799837234535424,1.0,0.8764981755008867,0.9340161570027691,0.7077631016112098,1.0,0.7466666666666667,0.9199999999999999,1.0
"(1, 0, 0, 1, 1)",15,0.5428571428571428,0.3333333333333333,0.625,1.0,0.6527777777777778,1.0,0.4545454545454545,1.0,0.2,1.0,1.0
"(1, 0, 1, 0, 0)",15,0.8780952380952382,0.8866939248278201,0.8528330786462167,1.0,0.913175667824679,0.9435840745489947,0.7916002703248667,1.0,0.8366666666666667,0.925,1.0
"(1, 0, 1, 0, 1)",15,0.8219047619047618,0.7876583524160617,0.8176734608853033,1.0,0.8684439377671216,0.951144405595955,0.7480995121098968,1.0,0.7333333333333334,0.9324999999999999,1.0
"(1, 0, 1, 1, 0)",15,0.8285714285714286,0.832618472979961,0.8052464033368812,1.0,0.879288292105614,0.9413519118100524,0.710214105251841,1.0,0.7466666666666667,0.93,1.0
"(1, 0, 1, 1, 1)",15,0.5428571428571428,0.3333333333333333,0.625,1.0,0.6527777777777778,1.0,0.4545454545454545,1.0,0.2,1.0,1.0
"(1, 1, 0, 0, 0)",15,0.840952380952381,0.8495215301438008,0.8122045112671271,1.0,0.8872420138036426,0.9241520050028997,0.7389686702186703,1.0,0.7866666666666667,0.9025000000000001,1.0
"(1, 1, 0, 0, 1)",15,0.8304761904761904,0.8351243331897461,0.8065250282941404,1.0,0.8805497871612953,0.9398507631305341,0.7136893568431216,1.0,0.7516666666666667,0.9275,1.0
"(1, 1, 0, 1, 0)",15,0.822857142857143,0.8272274154986986,0.7984243149081219,1.0,0.8752172434689403,0.9358693844522266,0.7041581114997657,1.0,0.7416666666666667,0.9225,1.0
"(1, 1, 0, 1, 1)",15,0.5428571428571428,0.3333333333333333,0.625,1.0,0.6527777777777778,1.0,0.4545454545454545,1.0,0.2,1.0,1.0
"(1, 1, 1, 0, 0)",15,0.8676190476190475,0.8771566398882547,0.8398463518838184,1.0,0.9056676639240244,0.9325879486298566,0.7802191216271519,1.0,0.8283333333333334,0.9100000000000001,1.0
"(1, 1, 1, 0, 1)",15,0.8752380952380954,0.8850106545167202,0.8477936275214203,1.0,0.9109347606793801,0.9351923632967539,0.7917327975225381,1.0,0.8400000000000001,0.9125,1.0
"(1, 1, 1, 1, 0)",15,0.8276190476190477,0.8322173180566736,0.8034277184975105,1.0,0.8785483455180614,0.9377824159816083,0.7103605042086124,1.0,0.7483333333333333,0.925,1.0
"(1, 1, 1, 1, 1)",15,0.5428571428571428,0.3333333333333333,0.625,1.0,0.6527777777777778,1.0,0.4545454545454545,1.0,0.2,1.0,1.0
"(0, 0, 0, 0, 1)",16,0.8885714285714286,0.8976168811816919,0.8634453974643052,1.0,0.920354092881999,0.9450415044614816,0.8099560195169204,1.0,0.8550000000000001,0.925,1.0
"(0, 0, 0, 1, 0)",16,0.8171428571428571,0.8178530066869094,0.7969627334101018,1.0,0.8716052466990037,0.9497286923602714,0.6904934667778704,1.0,0.7183333333333334,0.9425000000000001,1.0
"(0, 0, 0, 1, 1)",16,0.5523809523809524,0.3561643835616438,0.6299212598425197,1.0,0.6620285478013878,1.0,0.45977011494252873,1.0,0.2166666666666667,1.0,1.0
"(0, 0, 1, 0, 0)",16,0.8904761904761905,0.9002455072118837,0.8640889003990202,1.0,0.921444802536968,0.9353611921335936,0.8235798523627228,1.0,0.8683333333333334,0.9099999999999999,1.0
"(0, 0, 1, 0, 1)",16,0.9057142857142857,0.9150777467364188,0.8812799628280807,1.0,0.9321192365214997,0.9418559441871434,0.8481815313544321,1.0,0.8899999999999999,0.9174999999999999,1.0
"(0, 0, 1, 1, 0)",16,0.82,0.8221652352451182,0.7982682070945033,1.0,0.8734778141132071,0.9441563642177814,0.6965995721231331,1.0,0.7283333333333333,0.9349999999999999,1.0
"(0, 0, 1, 1, 1)",16,0.5523809523809524,0.3561643835616438,0.6299212598425197,1.0,0.6620285478013878,1.0,0.45977011494252873,1.0,0.2166666666666667,1.0,1.0
"(0, 1, 0, 0, 0)",16,0.8438095238095238,0.8523857845266971,0.8153325084565408,1.0,0.8892394309944127,0.9262970857425342,0.7424771991762283,1.0,0.79,0.905,1.0
"(0, 1, 0, 0, 1)",16,0.8361904761904763,0.8416117331854442,0.8117532150982839,1.0,0.8844549827612427,0.9406794199364326,0.721900298299037,1.0,0.7616666666666666,0.9275,1.0
"(0, 1, 0, 1, 0)",16,0.8171428571428571,0.8185299318537268,0.7961027781448687,1.0,0.8715442366661985,0.9458497118823207,0.6919367245055319,1.0,0.7216666666666667,0.9375,1.0
"(0, 1, 0, 1, 1)",16,0.5533333333333333,0.3584008946044171,0.6304192213127509,1.0,0.6629400386390559,1.0,0.460301641086971,1.0,0.21833333333333335,1.0,1.0
"(0, 1, 1, 0, 0)",16,0.8638095238095238,0.8734322716702175,0.8353812312863031,1.0,0.9029378343188401,0.929213587351794,0.7771030664429965,1.0,0.825,0.905,1.0
"(0, 1, 1, 0, 1)",16,0.8714285714285716,0.8810837501419739,0.8438355038449334,1.0,0.9083064179956357,0.9348599847762251,0.7850015519807515,1.0,0.8333333333333333,0.9125,1.0
"(0, 1, 1, 1, 0)",16,0.8171428571428571,0.8195107006049343,0.7948589671487609,1.0,0.8714565559178984,0.939904162518771,0.6941623209547065,1.0,0.7266666666666668,0.9299999999999999,1.0
"(0, 1, 1, 1, 1)",16,0.5523809523809524,0.3561643835616438,0.6299212598425197,1.0,0.6620285478013878,1.0,0.45977011494252873,1.0,0.2166666666666667,1.0,1.0
"(1, 0, 0, 0, 0)",16,0.8904761904761905,0.9014010013567862,0.8619994171928518,1.0,0.9211334728498792,0.9278033981845233,0.82952862078548,1.0,0.8766666666666666,0.8975,1.0
"(1, 0, 0, 0, 1)",16,0.8914285714285715,0.9005060598932735,0.8664803465951166,1.0,0.9223288021627967,0.945315284590359,0.8152704572998013,1.0,0.86,0.925,1.0
"(1, 0, 0, 1, 0)",16,0.8104761904761905,0.8125105033293215,0.7878661875828492,1.0,0.8667922303040569,0.9357207981844237,0.6864038735259438,1.0,0.7183333333333334,0.925,1.0
"(1, 0, 0, 1, 1)",16,0.5523809523809524,0.3561643835616438,0.6299212598425197,1.0,0.6620285478013878,1.0,0.45977011494252873,1.0,0.2166666666666667,1.0,1.0
"(1, 0, 1, 0, 0)",16,0.8761904761904763,0.8853413247107232,0.8498056663335276,1.0,0.9117156636814169,0.9385353483646017,0.7920478526861009,1.0,0.8383333333333333,0.9174999999999999,1.0
"(1, 0, 1, 0, 1)",16,0.8971428571428571,0.9065498752455273,0.8720679026583186,1.0,0.9262059259679486,0.9424776930040087,0.8289934094010393,1.0,0.8733333333333333,0.9199999999999999,1.0
"(1, 0, 1, 1, 0)",16,0.8171428571428571,0.819840006614769,0.7944402137888311,1.0,0.8714267401345334,0.9379426831379367,0.6948996955581533,1.0,0.7283333333333334,0.9275,1.0
"(1, 0, 1, 1, 1)",16,0.5523809523809524,0.3561643835616438,0.6299212598425197,1.0,0.6620285478013878,1.0,0.45977011494252873,1.0,0.2166666666666667,1.0,1.0
"(1, 1, 0, 0, 0)",16,0.8400000000000001,0.8484989333845607,0.8112833775065471,1.0,0.8865941036303694,0.9239827788966156,0.7374215245538775,1.0,0.785,0.9025000000000001,1.0
"(1, 1, 0, 0, 1)",16,0.8352380952380953,0.8408351501507967,0.8104583707171958,1.0,0.8837645069559976,0.9387249525824807,0.7213588494566172,1.0,0.7616666666666666,0.925,1.0
"(1, 1, 0, 1, 0)",16,0.8095238095238095,0.8106866134903518,0.7879146059398143,1.0,0.866200406476722,0.9394812486567806,0.6837511545058715,1.0,0.7133333333333334,0.93,1.0
"(1, 1, 0, 1, 1)",16,0.5523809523809524,0.3561643835616438,0.6299212598425197,1.0,0.6620285478013878,1.0,0.45977011494252873,1.0,0.2166666666666667,1.0,1.0
"(1, 1, 1, 0, 0)",16,0.8657142857142857,0.8754672342432966,0.8372579300969191,1.0,0.9042417214467386,0.9294581362542529,0.7802274089635098,1.0,0.8283333333333334,0.905,1.0
"(1, 1, 1, 0, 1)",16,0.8714285714285716,0.8808685481820493,0.8442149697088139,1.0,0.9083611726302877,0.9364405964405964,0.7837732011187388,1.0,0.8316666666666667,0.915,1.0
"(1, 1, 1, 1, 0)",16,0.818095238095238,0.8206080557699149,0.7957469374761678,1.0,0.8721183310820274,0.9398756728286584,0.6954598150503116,1.0,0.7283333333333334,0.9299999999999999,1.0
"(1, 1, 1, 1, 1)",16,0.5523809523809524,0.3561643835616438,0.6299212598425197,1.0,0.6620285478013878,1.0,0.45977011494252873,1.0,0.2166666666666667,1.0,1.0
